address,universal_access,elevators,heating_type,lat,lng,type
"215 Chemin du Cap-Saint-Jacques (PFD) , Montreal",1,0,,-73.93805,45.464046,Building
"205 Chemin du Cap-Saint-Jacques (PFD) , Montreal",NON,0,,-73.937515,45.462712,Building
"4000 Rue Ethel (VRD) , Montreal",NON,0,,-73.567684,45.463725,Building
"1177 Rue Dupuis , Montreal",NON,0,,-73.578263,45.467485,Building
" Rue Hickson (VRD) , Montreal",NON,0,,-73.561081,45.46414,Building
" Rue Hickson (VRD) , Montreal",NON,0,,-73.561287,45.46395,Building
" Rue Elgar (VRD) , Montreal",NON,0,,-73.547887,45.457299,Building
" Rue Elgar (VRD) , Montreal",NON,0,,-73.547524,45.45728,Building
" Place de la Fontaine (VRD) , Montreal",NON,0,,-73.544754,45.463455,Building
" Boulevard LaSalle , Montreal",NON,0,,-73.578162,45.440825,Building
" Rue de Charleroi (MTN) , Montreal",NON,0,,-73.636437,45.592808,Building
"4840 Chemin de la Côte-Saint-Luc , Montreal",NON,0,,-73.615124,45.483396,Building
"21 5e (ROX) Avenue , Montreal",NON,0,,-73.812538,45.509404,Building
" Avenue Stuart (OUT) , Montreal",NON,0,,-73.608234,45.515531,Building
"305 Boulevard des Anciens-Combattants (SAB) , Montreal",NON,0,,-73.94896,45.412469,Building
"600 Rue Jean-Talon E, Montreal",NON,0,,-73.613253,45.539249,Building
"500 Place d' Armes , Montreal",NON,0,,-73.557488,45.504302,Building
"6700 Autoroute Transcanadienne (PCL) , Montreal",NON,0,,-73.826878,45.462267,Building
"4242 Place de l' Hôtel-de-Ville (MTN) , Montreal",NON,0,,-73.63761,45.594183,Building
"5400 Boulevard Gouin O, Montreal",NON,0,,-73.713553,45.532834,Building
"4141 Avenue Pierre-De Coubertin , Montreal",NON,0,,-73.551396,45.558583,Building
" Rue Elgar (VRD) , Montreal",NON,0,,-73.548138,45.457528,Building
"7000 Boulevard LaSalle , Montreal",NON,0,,-73.57901,45.440122,Building
"2820 Rue Cazeneuve (SLR) , Montreal",NON,0,,-73.703164,45.502004,Building
"52 Rue Sherbrooke E, Montreal",NON,0,,-73.568518,45.513281,Building
"2349 Rue de Rouen , Montreal",NON,0,electricite,-73.558457,45.532578,Building
"2365 Rue de Coleraine , Montreal",NON,0,,-73.562951,45.476927,Building
"3444 Rue Saint-Joseph E, Montreal",NON,0,electricite,-73.565263,45.550397,Building
" Rue Meilleur , Montreal",NON,0,,-73.666347,45.540732,Building
" Avenue Atwater , Montreal",NON,0,,-73.575894,45.477694,Building
" Pont Pie-IX , Montreal",NON,0,,-73.632058,45.579307,Building
" Pont Pie-IX , Montreal",NON,0,,-73.629905,45.580248,Building
" Pont Pie-IX , Montreal",NON,0,,-73.617691,45.575854,Building
" , Montreal",NON,0,,-73.499728,45.659643,Building
" , Montreal",NON,0,,-73.579324,45.652092,Building
" , Montreal",NON,0,,-73.492731,45.685626,Building
" , Montreal",NON,0,,-73.490112,45.691901,Building
 Rue Wolfe,NON,0,,-73.561246,45.520236,Building
"15180 Rue Sherbrooke E, Montreal",NON,0,,-73.49507,45.68444,Building
" , Montreal",NON,0,,-73.60388,45.628269,Building
"10560 Rue Saint-Hubert , Montreal",NON,0,,-73.664817,45.557344,Building
"12425 Rue Parent , Montreal",NON,0,,-73.495366,45.646145,Building
"620 Avenue Greene , Montreal",NON,0,,-73.580681,45.481673,Building
"7991 Place Perras , Montreal",NON,0,,-73.597972,45.63864,Building
"4101 Rue Sherbrooke E, Montreal",NON,0,,-73.566037,45.558931,Building
" Boulevard Gouin E, Montreal",NON,0,,-73.65659,45.577629,Building
"3949 Boulevard Robert , Montreal",NON,0,,-73.627618,45.57851,Building
"9781 Boulevard Gouin E, Montreal",NON,0,,-73.568854,45.660531,Building
" Avenue Millen , Montreal",NON,0,,-73.667734,45.557368,Building
"7301 Avenue Newman , Montreal",NON,0,,-73.608844,45.456409,Building
" Rue Poincare , Montreal",NON,0,,-73.681499,45.54124,Building
" Rue Notre-Dame O, Montreal",NON,0,,-73.598237,45.467152,Building
" Rue Sauve O, Montreal",NON,0,,-73.664786,45.540322,Building
"5900 Rue De Salaberry , Montreal",NON,0,,-73.713052,45.527247,Building
"1905 Rue de Cadillac (MTL) , Montreal",NON,0,electricite,-73.527055,45.570607,Building
"7065 Avenue Somerled , Montreal",NON,0,,-73.64413,45.461577,Building
"10125 Rue Parthenais , Montreal",NON,0,electricite,-73.647453,45.571701,Building
"10007 Rue Parthenais , Montreal",NON,0,,-73.646387,45.571362,Building
"5550 Avenue du Parc , Montreal",NON,0,,-73.602652,45.522096,Building
"215 Rue De Castelnau E, Montreal",NON,0,,-73.618752,45.537842,Building
"6500 Avenue de Renty (MTL) , Montreal",NON,0,,-73.549983,45.583478,Building
"9400 Rue Lajeunesse , Montreal",NON,0,,-73.650811,45.549799,Building
"7378 Rue Lajeunesse , Montreal",1,0,electricite,-73.617336,45.540357,Building
"6821 Rue d' Aragon (MTL) , Montreal",NON,0,,-73.596953,45.450057,Building
"2915 Rue Sainte-Catherine E, Montreal",NON,0,Gaz naturel,-73.543925,45.53557,Building
"6755 36e Avenue , Montreal",NON,0,electricite,-73.577304,45.572183,Building
"5945 Avenue Somerled , Montreal",NON,0,,-73.632574,45.474646,Building
"7110 8e Avenue , Montreal",NON,0,electricite,-73.598548,45.556139,Building
"5347 Chemin de la Côte-des-Neiges , Montreal",NON,0,,-73.622597,45.496812,Building
"10660 Avenue Larose , Montreal",NON,0,,-73.650974,45.580269,Building
"1700 Rue Amherst , Montreal",NON,0,,-73.560395,45.518664,Building
"6473 Rue Sherbrooke E, Montreal",NON,0,,-73.544199,45.581591,Building
"4340 Boulevard Metropolitain (SLN) E, Montreal",NON,0,,-73.597004,45.572208,Building
"4121 Rue 42e , Montreal",NON,0,,-73.618562,45.579236,Building
"1200 Boulevard du Tricentenaire , Montreal",NON,0,,-73.497442,45.649939,Building
" Rue Notre-Dame E, Montreal",NON,0,,-73.517199,45.575315,Building
"500 Place d' Armes , Montreal",NON,0,,-73.557385,45.50426,Building
"2000 Avenue De Lorimier , Montreal",NON,0,electricite,-73.557957,45.528039,Building
"465 Avenue du Mont-Royal E, Montreal",1,0,electricite,-73.5824,45.524908,Building
"3180 Rue Belanger E, Montreal",NON,0,,-73.594549,45.556303,Building
"15912 Rue Notre-Dame E, Montreal",NON,0,,-73.487645,45.693317,Building
"5650 Rue d' Iberville (MTL) , Montreal",NON,0,,-73.581909,45.544302,Building
"3100 Rue Arcand , Montreal",NON,0,,-73.539099,45.584244,Building
"8910 Boulevard Maurice-Duplessis , Montreal",NON,0,,-73.575992,45.641178,Building
"2005 Rue Victor-Dore , Montreal",NON,0,electricite,-73.689159,45.53634,Building
"7380 Boulevard Maurice-Duplessis , Montreal",NON,0,,-73.600143,45.624126,Building
"5225 Boulevard Decarie , Montreal",NON,0,electricite,-73.631191,45.485007,Building
"10530 Rue Waverly , Montreal",NON,0,,-73.670158,45.547072,Building
"90 Rue De La Gauchetière E, Montreal",NON,0,,-73.558951,45.508952,Building
"2505 Avenue Hector , Montreal",NON,0,,-73.515369,45.611113,Building
"700 Rue Georges-Bizet , Montreal",NON,0,,-73.511034,45.59074,Building
"8075 Rue Hochelaga , Montreal",NON,0,,-73.524047,45.595007,Building
"9140 Boulevard Perras , Montreal",NON,0,,-73.57742,45.650169,Building
"3743 Rue Sainte-Catherine E, Montreal",NON,0,,-73.537848,45.544856,Building
9255 Boulevard Henri-Bourassa E,NON,0,electricite,-73.560717,45.63979,Building
" Rue Lajeunesse , Montreal",NON,0,,-73.664137,45.555802,Building
" Rue Sherbrooke , Montreal",NON,0,,-73.560101,45.559101,Building
" , Montreal",NON,0,,-73.539924,45.576092,Building
" Boulevard Saint-Jean-Baptiste , Montreal",NON,0,,-73.49949,45.640531,Building
" Rue Liebert , Montreal",NON,0,,-73.527445,45.59635,Building
" Avenue du Parc , Montreal",NON,0,,-73.583423,45.515292,Building
" Chemin de la Côte-Saint-Paul , Montreal",NON,0,,-73.594946,45.467139,Building
" Rue des Capucins , Montreal",NON,0,,-73.487185,45.691735,Building
" Rue Prince-Albert , Montreal",NON,0,,-73.492317,45.638811,Building
" Rue Richelieu , Montreal",NON,0,,-73.505112,45.663774,Building
"7755 Avenue Rene-Descartes , Montreal",NON,0,,-73.593622,45.627256,Building
" 43e Avenue , Montreal",NON,0,,-73.516509,45.666865,Building
" Rue Saint-Denis , Montreal",NON,0,,-73.650074,45.547491,Building
" Avenue Samuel-Morse , Montreal",NON,0,,-73.584611,45.638864,Building
" , Montreal",NON,0,,-73.50929,45.640266,Building
" , Montreal",NON,0,,-73.635966,45.553152,Building
" Boulevard Rosemont , Montreal",NON,0,,-73.554519,45.581433,Building
" Rue des epinettes , Montreal",NON,0,,-73.507354,45.649101,Building
" Boulevard du Tricentenaire , Montreal",NON,0,,-73.499476,45.650431,Building
"855 Rue Gratton , Montreal",NON,0,,-73.501905,45.666908,Building
" , Montreal",NON,0,,-73.478306,45.701833,Building
" , Montreal",NON,0,,-73.494174,45.649046,Building
"155 Rue Pierre-Mercure , Montreal",NON,0,,-73.491813,45.698186,Building
" , Montreal",NON,0,,-73.595396,45.62977,Building
" Place Perras , Montreal",NON,0,,-73.561637,45.66185,Building
" , Montreal",NON,0,,-73.600091,45.640008,Building
" Boulevard Armand-Bombardier , Montreal",NON,0,,-73.596414,45.639731,Building
" Avenue des Bouleaux , Montreal",NON,0,,-73.500567,45.647412,Building
" Rue Notre-Dame , Montreal",NON,0,,-73.492996,45.668121,Building
" Avenue Alfred-Nobel , Montreal",NON,0,,-73.588962,45.644468,Building
" Avenue Alexis-Carrel , Montreal",NON,0,,-73.575348,45.635549,Building
"1400 31e Avenue , Montreal",NON,0,,-73.500934,45.655565,Building
" Rue Albert-Chamberland , Montreal",NON,0,,-73.584978,45.650116,Building
"8201 Avenue Andre-Ampère , Montreal",NON,0,,-73.590157,45.637103,Building
" , Montreal",NON,0,,-73.5836,45.519245,Building
"6650 Rue Boyer , Montreal",NON,0,,-73.602656,45.537014,Building
"3300 Boulevard des Trinitaires , Montreal",NON,0,,-73.602959,45.44531,Building
"130 Chemin du Tour-de-l'Isle , Montreal",NON,0,,-73.534549,45.512871,Building
"130 Chemin du Tour-de-l'Isle , Montreal",NON,0,,-73.534105,45.512622,Building
" Avenue Newman , Montreal",NON,0,,-73.606795,45.455163,Building
"4060 Avenue du Parc , Montreal",NON,0,,-73.583344,45.513115,Building
"3055 Rue Mousseau , Montreal",NON,0,electricite,-73.526521,45.60454,Building
"999 Rue de Louvain E, Montreal",NON,1,Gaz naturel,-73.647995,45.556564,Building
"3819 Avenue Calixa-Lavallee , Montreal",NON,1,electricite,-73.569362,45.527067,Building
"3933 Avenue du Parc-La Fontaine , Montreal",NON,1,Gaz naturel,-73.569471,45.525188,Building
"4375 Rue Ontario E, Montreal",4,1,electricite,-73.540477,45.553812,Building
"4200 Rue Ontario E, Montreal",NON,1,electricite,-73.540265,45.551169,Building
"4120 Rue Ontario , Montreal",1,1,electricite,-73.540579,45.550601,Building
"2111 Rue Saint-Zotique E, Montreal",3,1,electricite,-73.598149,45.547435,Building
"1500 Rue des Carrières , Montreal",NON,1,,-73.588981,45.53777,Building
"2140 Avenue Madison , Montreal",NON,1,electricite,-73.619932,45.463407,Building
"3755 Rue Botrel , Montreal",1,1,electricite,-73.614357,45.475553,Building
"5115 Rue Rivard , Montreal",NON,1,electricite,-73.589239,45.527879,Building
"5380 Rue Eadie , Montreal",NON,1,electricite,-73.589329,45.464921,Building
"3131 Boulevard Rosemont , Montreal",NON,1,electricite,-73.582329,45.551966,Building
"7601 Rue François-Perrault , Montreal",1,1,electricite,-73.601944,45.562334,Building
"2000 Chemin Remembrance , Montreal",NON,1,Gaz naturel,-73.599203,45.498422,Building
"3400 Boulevard des Trinitaires , Montreal",2,1,electricite,-73.601714,45.444543,Building
"1055 Rue d' Hibernia , Montreal",1,1,electricite,-73.563154,45.479856,Building
"1050 Rue d' Hibernia , Montreal",1,1,electricite,-73.563717,45.479132,Building
"855 Avenue du Docteur-Penfield , Montreal",1,1,,-73.578796,45.505561,Building
"335 Rue D'Youville , Montreal",NON,1,electricite,-73.555394,45.501164,Building
"523 Place Saint-Henri , Montreal",NON,1,electricite,-73.584994,45.478032,Building
"4700 Rue Notre-Dame O, Montreal",NON,1,electricite,-73.588647,45.472537,Building
"1041 Rue Rachel E, Montreal",NON,1,electricite,-73.574781,45.52578,Building
"6040 Boulevard Monk , Montreal",NON,1,electricite,-73.595414,45.457694,Building
"3161 Rue Joseph , Montreal",NON,1,,-73.575692,45.470217,Building
"4040 Rue Sherbrooke E, Montreal",NON,1,electricite,-73.55391,45.553898,Building
"2100 Rue Dickson , Montreal",NON,1,electricite,-73.533411,45.567103,Building
"9515 Rue Saint-Hubert , Montreal",NON,1,Gaz naturel,-73.649897,45.553737,Building
"6445 Avenue de Monkland , Montreal",NON,1,electricite,-73.632141,45.466381,Building
"3430 Rue de Bellechasse , Montreal",8,1,electricite,-73.580332,45.555584,Building
"85 Rue Notre-Dame E, Montreal",1,1,,-73.55556,45.507595,Building
"7355 Avenue Christophe-Colomb , Montreal",1,1,electricite,-73.614758,45.544077,Building
"5900 Avenue Pierre-De Coubertin , Montreal",NON,1,electricite,-73.539392,45.573406,Building
"2705 Rue Masson , Montreal",2,1,electricite,-73.576065,45.546597,Building
"7920 Boulevard Saint-Laurent , Montreal",NON,1,electricite,-73.628841,45.537764,Building
"1515 Boulevard du Tricentenaire , Montreal",1,1,electricite,-73.499835,45.651854,Building
"10851 Avenue Saint-Charles , Montreal",6,1,electricite,-73.66806,45.561766,Building
"12085 Rue Notre-Dame E, Montreal",1,1,electricite,-73.490432,45.641142,Building
"5550 Rue Angers , Montreal",2,1,electricite,-73.58413,45.462961,Building
"2275 Boulevard Saint-Joseph E, Montreal",1,1,electricite,-73.576112,45.539847,Building
"4581 Rue Sherbrooke E, Montreal",3,1,,-73.557903,45.561008,Building
"5434 Avenue du Parc , Montreal",NON,1,electricite,-73.60164,45.521712,Building
"2633 Rue Ontario E, Montreal",1,1,electricite,-73.552252,45.534086,Building
"5354 Avenue Gatineau , Montreal",NON,1,electricite,-73.622159,45.497076,Building
"6960 Avenue de Darlington , Montreal",NON,1,,-73.632451,45.51066,Building
"7277 Rue Cordner (LSL) , Montreal",NON,1,,-73.626541,45.446055,Building
"707 75e (LSL) Avenue , Montreal",NON,1,,-73.628825,45.421933,Building
"543 Chemin de la Côte-Sainte-Catherine , Montreal",NON,1,,-73.611019,45.514332,Building
"41 Avenue Saint-Just (OUT) , Montreal",NON,1,,-73.608414,45.517875,Building
"777 Boulevard Marcel-Laurin (SLR) , Montreal",1,1,,-73.682675,45.507327,Building
"1375 Rue Grenet , Montreal",1,1,,-73.691089,45.514334,Building
"2345 Boulevard Thimens (SLR) , Montreal",1,1,,-73.701198,45.507802,Building
"820 Rue Saint-Germain , Montreal",NON,1,,-73.678028,45.512591,Building
"750 Rue Willibrord (VRD) , Montreal",1,1,,-73.57326,45.459082,Building
"5955 Rue Bannantyne (VRD) , Montreal",1,1,,-73.577914,45.448553,Building
"8400 Boulevard Lacordaire , Montreal",NON,1,,-73.596877,45.586334,Building
"8420 Boulevard Lacordaire , Montreal",1,1,,-73.597603,45.58665,Building
"7644 Rue edouard (LSL) , Montreal",NON,1,,-73.594261,45.430657,Building
"4501 Rue Bannantyne (VRD) , Montreal",1,1,,-73.576423,45.45938,Building
"1177 Rue Dupuis , Montreal",1,1,,-73.577327,45.467138,Building
"3323 Chemin Queen-Mary , Montreal",1,1,electricite,-73.617998,45.496544,Building
"1 Rue O'Reilly (VRD) , Montreal",NON,1,,-73.53992,45.462127,Building
"5345 Rue Jarry , Montreal",1,1,,-73.591826,45.583948,Building
"2620 Boulevard Saint-Joseph , Montreal",NON,1,,-73.571085,45.544024,Building
"855 Boulevard Cremazie E, Montreal",NON,1,electricite,-73.634918,45.549769,Building
"2805 Boulevard Thimens (SLR) , Montreal",NON,1,electricite,-73.706407,45.503337,Building
"1177 Rue Dupuis , Montreal",NON,1,,-73.578702,45.467119,Building
